Date,P3_sap_draw,P3_actual_draw,P3_pack,P3_eff,P3_seed,Total Cullet %,Melting cost-Rs/ton/Draw,Barrier Boosting (kWh),Capacitive Boosting (kWh),Boosting (kWh),Barrier Boosting Per ton (kWh/ton),Capacitive Boosting Per ton (kWh/ton),FO-Furnace Consumption (MT),FO-Furnace Consumption (kg per MT),LPG -WE/FHs Consumption(kg),Melting Energy -Kcal//Draw of glass,Bottom Front (oC),Throat Riser (oC),LPG WE & FH (Kg /Ton/ draw),Boosting per ton (kWh/ton draw),FO density (Specific Gravity),FO consumption (Liters),FO L/ton,Defect Insp Machine%,Defect Light Inspection%,Defect Hot End Reject%,Total Defect%,Glass CE-kg,Glass Packing-kg,FURNACE COMBUSTION AIR FLOW,FURNACE GAS FLOW,FURNACE GLASS LEVEL,FURNACE OIL FLOW,FURNACE PRESSURE,LINE P3 ZONE 02 TEMPERATURE,LINE P3 ZONE 03 TEMPERATURE,WORKING END ZONE 1 TEMPERATURE,WORKING END ZONE 2 TEMPERATURE,WORKING END ZONE 3 TEMPERATURE,CIMANY CHANNEL TEMPERATURE,COMBUSTION AIR MELTING END TEMPERATURE,ELECTRODE HOLDER 1 TEMPERATURE,ELECTRODE HOLDER 2 TEMPERATURE,ELECTRODE HOLDER 3 TEMPERATURE,ELECTRODE HOLDER 4 TEMPERATURE,ELECTRODE HOLDER 5 TEMPERATURE,ELECTRODE HOLDER 6 TEMPERATURE,ELECTRODE HOLDER 7 TEMPERATURE,ELECTRODE HOLDER 8 TEMPERATURE,MELTING END BEHIND FRONT TEMPERATURE,MELTING END BOTTOM BEHIND RIGHT TEMPERATURE,MELTING END BOTTOM MIDDLE TEMPERATURE,MELTING END CROWN BEHIND TEMPERATURE,MELTING END CROWN INFRONT TEMPERATURE,MELTING END CROWN MIDDLE TEMPERATURE,REGENERATOR LEFT BOTTOM TEMPERATURE,REGENERATOR LEFT CROWN TEMPERATURE,REGENERATOR RIGHT BOTTOM TEMPERATURE,REGENERATOR RIGHT CROWN TEMPERATURE,THROAT ON SIDE TEMPERATURE,FOREHEART LINE P3 ZONE 1 BOTTOM TEMPERATURE,FOREHEART LINE P3 ZONE 1 MIDDLE TEMPERATURE,FOREHEART LINE P3 ZONE 1 TOP TEMPERATURE,FOREHEART LINE P3 ZONE 2 TEMPERATURE,FOREHEART LINE P3 ZONE 3 TEMPERATURE,PYROMETER WE ZONE 2 TEMPERATURE,PYROMETER WE ZONE 3 TEMPERATURE,THERMOCOUPLE WE ENTRANCE TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 01 CURRENT,CAPACITOR BOOSTING ELCTRODE 01 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 02 CURRENT,CAPACITOR BOOSTING ELCTRODE 02 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 03 CURRENT,CAPACITOR BOOSTING ELCTRODE 03 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 04 CURRENT,CAPACITOR BOOSTING ELCTRODE 04 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 05 CURRENT,CAPACITOR BOOSTING ELCTRODE 05 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 06 CURRENT,CAPACITOR BOOSTING ELCTRODE 06 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 07 CURRENT,CAPACITOR BOOSTING ELCTRODE 07 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 08 CURRENT,CAPACITOR BOOSTING ELCTRODE 08 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 09 CURRENT,CAPACITOR BOOSTING ELCTRODE 09 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 10 CURRENT,CAPACITOR BOOSTING ELCTRODE 10 TEMPERATURE,CAPACITOR BOOSTING SERVO MOTOR,CAPACITOR BOOSTING TRANSFORMER BM POWER HYST,CAPACITOR BOOSTING TRANSFORMER BM POWER SP,CAPACITOR BOOSTING TRANSFORMER BM POWER SPH,CAPACITOR BOOSTING TRANSFORMER BM POWER SPPROD,CAPACITOR BOOSTING TRANSFORMER BM PRODUCTION,CAPACITOR BOOSTING TRANSFORMER KWH help,CAPACITOR BOOSTING TRANSFORMER KWH memo,CAPACITOR BOOSTING TRANSFORMER KWH presmonth,CAPACITOR BOOSTING TRANSFORMER KWH prvmonth,CAPACITOR BOOSTING TRANSFORMER KWH today,CAPACITOR BOOSTING TRANSFORMER KWH yesterday,CAPACITOR BOOSTING TRANSFORMER L1 L2 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L1 L2 Volt,CAPACITOR BOOSTING TRANSFORMER L1 L3 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L1 L3 Volt,CAPACITOR BOOSTING TRANSFORMER L1 PE Volt,CAPACITOR BOOSTING TRANSFORMER L1 Tota lCurrent,CAPACITOR BOOSTING TRANSFORMER L1 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER L2 L3 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L2 L3 Volt,CAPACITOR BOOSTING TRANSFORMER L2 PE Volt,CAPACITOR BOOSTING TRANSFORMER L2 Total Current,CAPACITOR BOOSTING TRANSFORMER L2 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER L3 PE Volt,CAPACITOR BOOSTING TRANSFORMER L3 Total Current,CAPACITOR BOOSTING TRANSFORMER L3 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER Resistor R,CAPACITOR BOOSTING TRANSFORMER Resistor S,CAPACITOR BOOSTING TRANSFORMER Resistor T,CAPACITOR BOOSTING TRANSFORMER Total Po WORKING END r,ELCTRODE PROT ACTIVE EARTH,Furnace Draw,SFC ( kcal per kg),FO ( Lts),FO (Lts/ Ton),SPV_oil,PVV_oil,QVV_oil,SPRV_oil,PVRV_oil,FLV_oil,FRV_oil,SPV_combustion,PVV_combustion,QVV_combustion,SPRV_combustion,FLV_combustion,FRV_combustion,Air to Fuel Ratio,Density (g/cm3)_x,SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,TiO2,Name,FGCode,Draw,Defect Type,Defect Count,Sample Size,Pack to Melt Ratio,Density (g/cm3)_y,Color
29-12-2021,28.67,28.4,25.98,91.6,50,31,10211,5505,30083,35588,17.93,97.98,28.272,92.08,5172,999,1221,1322,16.84,115.91,0.917,30831,100,2.68,2.16,3.85,8.69,224,105.3,14841.45881,-0.405089965,-0.032640321,1180.21568,0.346964339,1199.971093,1230.00323,1267.983144,1266.486918,1236.411235,491.9284722,13378.0125,224.93125,179.9333333,220.5902778,239.5631944,243.2791667,201.5340278,255.9805556,208.2104167,1219.280556,1044.835417,55537,1481.41875,1582.207639,1536.036806,448.8180556,1387.920139,453.9986111,1394.617361,995.8625,1185.214583,1184.454861,1179.191667,1201.476389,1230.932639,1268.336806,1237.30625,1321.230556,1341.562583,274.7863636,1051.548835,249.5440289,810.6268502,291.0956783,957.7337334,298.0138436,1208.593746,286.9861586,1389.630355,231.0329826,1336.415334,313.1630957,1301.427474,318.9665302,1346.077677,559.8483322,878.904641,260.3414382,67.80693054,10,250,940,1200,298,0.481329577,16777216,819418.3701,774228,15047.14514,30557,715.1388941,188.2920045,708.2532667,186.4986977,93.73066144,3566.533651,4300,748.1945174,185.7215471,118.4919473,4027.467141,4300,103.1990742,4028.506779,4300,49.5846649,46.11000929,49.12056076,1253.913751,6.984330782,310,994,31000,100,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,2.52,70.4,1.69,0.155,9.96,3.16,13.46,0.67,0.042,250G TT JAM JAR (SHIRNK PAL) -DS2640,F3X0060QMPQ110002X,33,,,,0.914788732,2.520033333,Flint
30-12-2021,28.71,28.4,23.94,84.3,45,31,10315,7140,29764,36904,22.9,95.45,28.96,92.87,5261,1009,1219,1321,16.87,118.35,0.917,31581,101,3.93,4.74,7.37,16.04,293,105.3,15227.20577,-0.405090928,-0.036288737,1207.745928,0.344714353,1199.977197,1229.998313,1267.923025,1266.670329,1238.066661,493.7847222,13726.5,225.6409722,180.0972222,220.9652778,239.2576389,243.7444444,202.2638889,256.0041667,208.2868056,1219.466667,1044.844444,31628.4875,1480.874306,1582.379167,1536.568056,441.8229167,1389.395139,457.0638889,1396.051389,997.0993056,1183.686111,1182.94375,1179.1875,1201.54375,1230.933333,1268.497917,1238.949306,1320.652778,1314.875901,274.6296306,1030.958238,249.6954578,794.3962198,289.909094,940.3252001,297.3787169,1189.087416,286.6184427,1365.661974,230.4161844,1315.981467,313.0979961,1285.773531,318.5867538,1322.163548,558.4319565,868.2629218,260.0405106,67.80693054,10,250,940,1200,298,0.500521167,16777216,849460.2632,774228,14928.58194,30160.45625,704.0260857,185.773341,698.496592,183.9727047,92.41030108,3505.30237,4300,738.0056051,183.3510805,117.3974733,3967.416569,4300,101.6548999,3954.77109,4300,49.69676918,45.87523975,49.11007592,1235.971365,6.905221193,310,994,31000,100,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,2.5189,70.57,1.68,0.163,9.94,3.14,13.38,0.63,0.048,250G TT JAM JAR (SHIRNK PAL) -DS2640,F3X0060QMPQ110002X,33,,,,0.842957746,2.5189,Flint
31-12-2021,27.11,22,18.16,82.4,43,31,10317,7072,30999,38071,22.61,99.12,28.93,92.5,5490,1008,1219,1321,17.55,121.73,0.918,31514,101,2.98,3.95,12.39,19.32,43,105.3,15128.61831,-0.406910479,-0.028473732,1203.56636,0.352431822,1211.739561,1233.714761,1269.654795,1261.588389,1233.754781,497.59375,13640.94514,227.6909722,180.9604167,222.3180556,240.0479167,245.1604167,203.9569444,255.9020833,207.9298611,1214.769444,1042.638194,41592.40694,1475.513194,1582.770833,1530.290278,444.0798611,1391.038194,460.0847222,1390.3,994.1611111,1185.83125,1184.279861,1179.459722,1213.554861,1234.622917,1263.627778,1234.719444,1315.865972,1349.529801,274.4632529,1058.235677,250.2898325,815.4083854,290.3496362,964.6721498,297.0896029,1220.681424,286.0995373,1404.256689,231.2847213,1356.129842,312.4713032,1334.929594,320.3074304,1362.38748,559.7465817,901.0633634,259.6127506,67.80693054,10,250,940,1200,298,0.485619203,16777216,879764.1444,774228,15434.56944,29797.89375,737.1674818,192.1690777,733.8617605,190.4052373,95.54798433,3612.978642,4300,773.8145181,189.7903646,122.2523145,4095.316124,4300,104.7558355,4058.99482,4300,50.09770539,46.55126781,49.40487596,1296.20369,6.860773534,310,994,31000,100,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,2.5186,70.57,1.68,0.163,9.94,3.14,13.38,0.63,0.048,200G JAM JAR TT,F3W0098QMPQ110000X,28,,,,0.825454545,2.5186,Flint
01-01-2022,26.99,26.7,22.19,83.1,38,31,10173,6178,30372,36550,19.94,98.02,28.334,91.45,5209,994,1215,1316,16.81,117.96,0.914,31000,100,2.63,2.81,1.8,7.24,49,105.3,14851.82874,-0.407742514,-0.053378518,1181.810034,0.345044453,1216.433659,1235.009511,1259.779418,1264.269638,1235.742493,496.9298124,13391.87213,225.7581654,180.171647,220.9638638,240.5149409,244.304378,201.8540653,256.2529534,208.0979847,1217.823489,1046.835302,55537,1474.394719,1579.896456,1527.736623,442.7949965,1383.687978,460.1403753,1393.003475,995.8276581,1187.151494,1185.247394,1179.296734,1218.248784,1235.907575,1266.19041,1236.698402,1318.927728,1347.722505,275.6177149,1058.404032,251.71633,811.6952843,290.7941467,954.9966394,297.2772389,1205.430564,285.8804324,1389.340912,232.2216942,1339.1071,312.4099962,1310.97824,318.8986363,1351.164968,559.6312589,885.0502985,261.5065966,67.80693054,10,250,940,1200,298,0.506404582,16777216,107403.4885,885278.8812,15168.4114,30867.69006,717.3695507,188.4169655,711.8869314,186.7574897,93.59528239,3583.937368,4300,750.7221861,186.0476983,118.8741704,4039.428268,4300,103.5730349,4030.527326,4300,49.48978264,46.10983761,48.99715144,1258.746274,7.138656025,310,994,31000,100,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,2.5204,70.57,1.68,0.163,9.94,3.14,13.38,0.63,0.048,200G JAM JAR TT,F3W0098QMPQ110000X,28,,,,0.831086142,2.5204,Flint
05-01-2022,32.47,32.2,26.57,82.6,45,31,10293,6835,31342,38177,22.41,102.75,28.018,91.85,5368,1004,1222,1321,17.6,125.16,0.918,30521,100,3.66,3.7,3.96,11.32,226,105.3,14196.67276,-0.405062074,-0.030430008,1169.943066,0.35087011,1221.667777,1235.010571,1257.445679,1265.95164,1238.873291,498.7722222,12797.45556,227.7611111,180.8569444,222.3916667,240.3326389,246.94375,203.6770833,257.8159722,209.3951389,1222.517361,1043.675,2454.725,1475.615972,1580.915278,1531.923611,425.9805556,1391.204167,486.2180556,1384.947917,1008.188194,1192.440278,1190.923611,1187.872222,1223.899306,1235.948611,1267.818056,1239.796528,1318.374306,1313.903358,281.5834771,1028.724599,256.367189,791.4906466,294.5874318,935.3841142,300.4116013,1189.624727,290.5951004,1366.938741,236.5702144,1323.514662,312.7920016,1298.793965,326.3163073,1328.831505,569.3793376,879.4355244,265.3638608,67.80693054,10,250,940,1200,298,0.51025281,16777216,134790.65,898491,15352.225,30190.64375,732.4376569,196.0324076,730.74303,194.4216339,96.84567908,3522.172797,4300,770.4165022,194.05136,124.7981769,3989.251789,4300,107.5167823,3945.2281,4300,52.50793613,48.91971603,51.77504914,1289.678245,7.09274732,305,1004,30521,100,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,2.519,70,1.72,0.137,10.17,3.08,13.9,0.49,0.039,200G KIST SAUCE,F3W0116QMQQ110000X,32,,,,0.82515528,2.519,Flint
06-01-2022,33.32,33,30.34,91.9,45,31,10383,7706,31997,39703,24.96,103.66,28.518,92.39,5212,1013,1221,1321,16.88,128.62,0.918,31065,101,3.54,3.06,4.17,10.77,44,105.3,14525.05449,-0.41214762,-0.02976619,1190.601074,0.354761081,1222.055647,1235.015869,1255.596008,1266.710256,1235.322571,500.0548611,13094.26111,229.1375,181.6923611,223.5763889,240.8826389,248.9013889,204.9888889,258.0229167,209.2027778,1220.590972,1043.864583,21694.78403,1474.519444,1576.559028,1529.217361,432.2118056,1385.210417,480.8756944,1383.573611,1009.456944,1193.632639,1191.993056,1188.688194,1224.322222,1235.946528,1268.663889,1236.354861,1318.482639,1334.559062,283.5021181,1045.859053,258.2894474,804.8169055,296.2977417,947.3560474,301.2914674,1203.61328,291.4190277,1385.925045,237.3220505,1343.182148,312.1583158,1322.626513,327.4838458,1350.701681,571.6143439,893.2050571,266.4776249,67.80693054,10,250,940,1200,298,0.483480883,16777216,166479.3,898491,15833.3875,31207.4875,756.2410316,199.5242576,755.1143784,197.9159433,98.57151848,3578.460169,4300,795.564938,197.5645256,127.5848282,4051.728481,4300,109.0941358,4001.650114,4300,52.64588396,49.06552679,51.87896141,1332.011595,7.005027476,309,1013,31065,101,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,2.5178,71.1,1.74,0.135,9.62,3.09,13.39,0.42,0.038,200G KIST SAUCE,F3W0116QMQQ110000X,32,,,,0.919393939,2.5178,Flint
09-01-2022,27.08,27.1,20.6,76.1,51,31,10206,7312,31521,38833,23.67,102.04,28.08,90.9,5314,996,1222,1320,17.2,125.71,0.912,30789,100,3.12,2.73,3.24,9.09,34,105.3,14369.65559,-0.417595192,-0.034221119,1184.077125,0.367524966,1229.499266,1235.988363,1257.175649,1268.060659,1237.390442,495.6296039,12953.85685,229.0521195,180.8818624,222.342599,240.913829,248.7060459,204.1000695,257.9548297,209.257123,1223.504517,1044.186935,32769,1478.824183,1570.559416,1531.136206,443.742877,1383.150799,462.9555247,1383.160528,1016.373176,1197.360667,1197.525365,1196.37665,1231.871438,1236.95066,1270.128562,1238.441279,1320.992356,1321.37118,283.4756946,1031.690361,259.2664174,798.583365,295.7375378,948.0718961,301.745032,1209.877212,292.3094727,1387.050632,239.1417642,1343.095292,312.4679003,1309.879146,335.0959971,1339.882858,570.7211346,886.0951026,267.7445278,67.80693054,10,250,940,1200,298,0.511172838,16777216,259202.5504,898491,15499.21404,30217.62196,743.8156918,197.397064,742.4966988,195.6990773,98.29786322,3547.34632,4300,783.3709864,195.1328079,124.8773743,4040.023859,4300,107.9837461,3988.222433,4300,52.39144614,48.61244251,51.58698214,1310.541217,7.250013263,309,996,30789,100,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,2.5145,71.1,1.74,0.135,9.62,3.09,13.39,0.42,0.038,200ML L/W RTD BOTTLE,F3W0146QRQQ110000X,26,,,,0.760147601,2.5145,Flint
10-01-2022,27.88,27.9,25.74,92.3,54,31,10084,6037,30687,36724,19.47,98.95,28.059,90.47,5311,985,1224,1222,17.13,118.41,0.912,30766,99,3.01,2.61,3.57,9.19,113,105.3,14647.15082,-0.405114564,-0.033355271,1192.823289,0.367575277,1229.99992,1235.987049,1256.719178,1268.64381,1235.275504,492.9826389,13205.20486,227.3597222,180.3701389,221.7833333,241.6020833,248.2722222,202.4493056,257.7861111,209.3395833,1222.936111,1044.627778,32769,1486.230556,1575.870139,1539.508333,443.6694444,1389.451389,459.0611111,1387.956944,1017.348611,1200.066667,1199.909028,1197.545139,1232.293056,1236.941667,1270.581944,1236.3,1322.2875,1321.885854,284.2127202,1032.024416,260.0219435,799.1371717,296.6755884,946.149209,302.1325142,1207.150204,293.2156643,1382.54445,238.8278843,1334.260866,313.4719787,1290.567932,337.7729517,1331.574318,570.5760527,872.0715173,268.3834883,67.80693054,10,250,940,1200,298,0.509782389,16777216,290689.2833,898491,15630.27917,31374.37917,733.7945087,195.3534914,729.4777307,193.6105321,97.36193108,3525.541732,4300,771.7991222,193.076823,122.6328607,4007.380483,4300,107.5829476,3984.465019,4300,52.0262699,48.32087863,51.40663626,1290.551202,7.214375562,310,985,30766,99,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,2.5142,70.87,1.77,0.142,9.88,2.97,13.48,0.39,0.037,200ML L/W RTD BOTTLE,F3W0146QRQQ110000X,26,,,,0.922580645,2.5142,Flint
13-01-2022,36.38,36.4,29.79,81.9,49,31,10102,3922,30761,34683,12.6,98.84,28.467,91.47,5324,989,1214,1325,17.1,111.44,0.913,31180,100,3.26,2.41,8.14,13.81,59,105.3,14719.13481,-0.408014413,-0.028269024,1188.233255,0.355157434,1190.07766,1227.11551,1266.634057,1271.728446,1236.018302,487.9928977,13269.73864,224.5852273,179.8380682,221.0880682,239.3792614,246.3082386,199.2017045,258.8210227,210.7982955,1216.25142,1049.457386,32769,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.232955,1179.082386,1176.552557,1191.910511,1227.953125,1273.798295,1237.022727,1325.830966,1300.776318,286.3419327,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981,302.0838172,1180.104267,294.2816851,1350.922143,239.258305,1295.255615,312.8151575,1229.791406,342.0360848,1296.746769,571.2604531,834.3493454,268.9591203,67.80693054,10,250,940,1200,298,0.531313943,16777216,374401.5511,898491,10606.30256,30305.10795,694.9272593,189.5546285,686.3457935,187.8194049,93.97194585,3431.868319,4300,727.6077095,187.1314706,118.7353028,3875.971634,4300,105.119457,3899.654112,4300,51.71093962,48.13439337,51.40395458,1217.692847,5.315340089,311,989,31180,100,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,2.5153,70.82,1.75,0.123,9.5,3.2,13.65,0.46,0.036,370ML JUICE Bottle- Domestic,F3Y0113QMQQ110000X,42,,,,0.818406593,2.515266667,Flint
14-01-2022,36.63,36.6,34.26,93.5,48,31,10200,4152,29691,33843,13.43,96.04,28.661,92.71,5605,999,1217,1325,18.1,109.47,0.913,31392,102,2.94,2.24,7.36,12.54,53,105.3,14719.13481,-0.408014413,-0.028269024,1188.233255,0.355157434,1190.07766,1227.11551,1266.634057,1271.728446,1236.018302,487.9928977,13269.73864,224.5852273,179.8380682,221.0880682,239.3792614,246.3082386,199.2017045,258.8210227,210.7982955,1216.25142,1049.457386,32769,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.232955,1179.082386,1176.552557,1191.910511,1227.953125,1273.798295,1237.022727,1325.830966,1300.776318,286.3419327,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981,302.0838172,1180.104267,294.2816851,1350.922143,239.258305,1295.255615,312.8151575,1229.791406,342.0360848,1296.746769,571.2604531,834.3493454,268.9591203,67.80693054,10,250,940,1200,298,0.531313943,16777216,374401.5511,898491,10606.30256,30305.10795,694.9272593,189.5546285,686.3457935,187.8194049,93.97194585,3431.868319,4300,727.6077095,187.1314706,118.7353028,3875.971634,4300,105.119457,3899.654112,4300,51.71093962,48.13439337,51.40395458,1217.692847,5.315340089,309,999,31392,102,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,2.5152,70.82,1.75,0.123,9.5,3.2,13.65,0.46,0.036,370ML JUICE Bottle- Domestic,F3Y0113QMQQ110000X,42,,,,0.936065574,2.5152,Flint
16-01-2022,30.4,30.4,26,85.4,54,32,10039,4930,26403,31333,15.94,85.38,28.447,91.99,5540,985,1216,1321,17.9,101.32,0.913,31158,101,2.94,2.24,7.36,0,53,105.3,14719.13481,-0.408014413,-0.028269024,1188.233255,0.355157434,1190.07766,1227.11551,1266.634057,1271.728446,1236.018302,487.9928977,13269.73864,224.5852273,179.8380682,221.0880682,239.3792614,246.3082386,199.2017045,258.8210227,210.7982955,1216.25142,1049.457386,32769,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.232955,1179.082386,1176.552557,1191.910511,1227.953125,1273.798295,1237.022727,1325.830966,1300.776318,286.3419327,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981,302.0838172,1180.104267,294.2816851,1350.922143,239.258305,1295.255615,312.8151575,1229.791406,342.0360848,1296.746769,571.2604531,834.3493454,268.9591203,67.80693054,10,250,940,1200,298,0.531313943,16777216,374401.5511,898491,10606.30256,30305.10795,694.9272593,189.5546285,686.3457935,187.8194049,93.97194585,3431.868319,4300,727.6077095,187.1314706,118.7353028,3875.971634,4300,105.119457,3899.654112,4300,51.71093962,48.13439337,51.40395458,1217.692847,5.315340089,309,985,31158,101,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,2.5152,70.82,1.75,0.123,9.5,3.2,13.65,0.46,0.036,180ML  VA SQUARE -DS50,F3W0148QRQQ110001X,37,,,,0.855263158,2.515233333,Flint
17-01-2022,29.07,29.1,27.57,94.8,38,31,10205,6196,30240,36436,19.99,97.58,28.455,91.82,5575,998,1218,1324,18,117.57,0.913,31166,101,2.94,2.29,6.91,12.14,46,105.3,14719.13481,-0.408014413,-0.028269024,1188.233255,0.355157434,1190.07766,1227.11551,1266.634057,1271.728446,1236.018302,487.9928977,13269.73864,224.5852273,179.8380682,221.0880682,239.3792614,246.3082386,199.2017045,258.8210227,210.7982955,1216.25142,1049.457386,32769,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.232955,1179.082386,1176.552557,1191.910511,1227.953125,1273.798295,1237.022727,1325.830966,1300.776318,286.3419327,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981,302.0838172,1180.104267,294.2816851,1350.922143,239.258305,1295.255615,312.8151575,1229.791406,342.0360848,1296.746769,571.2604531,834.3493454,268.9591203,67.80693054,10,250,940,1200,298,0.531313943,16777216,374401.5511,898491,10606.30256,30305.10795,694.9272593,189.5546285,686.3457935,187.8194049,93.97194585,3431.868319,4300,727.6077095,187.1314706,118.7353028,3875.971634,4300,105.119457,3899.654112,4300,51.71093962,48.13439337,51.40395458,1217.692847,5.315340089,310,998,31166,101,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,2.5159,70.72,1.79,0.132,9.77,3.31,13.36,0.42,0.037,180ML  VA SQUARE -DS50,F3W0148QRQQ110001X,37,,,,0.94742268,2.5159,Flint
24-01-2022,27.25,27.3,20.29,74.5,45,30,10348,6931,31253,38184,22.4,101,28.663,92.63,5725,1011,1219,1322,18.5,123.4,0.91,31498,102,4.52,3.72,5.45,13.69,229,105.3,14560.54619,-0.405097365,-0.02461148,1193.495431,0.349662741,1206.977802,1232.011777,1264.436421,1265.898786,1238.761179,492.4862155,13123.74937,209.9473684,180.7982456,223.4548872,240.9398496,249.1654135,204.4636591,258.0025063,209.9135338,1219.807018,1048.363409,55537,1458.865915,1572.854637,1517.941103,426.9097744,1385.964912,462.6578947,1386.152882,995.1077694,1178.042607,1177.918546,1173.399749,1208.506266,1232.808271,1267.745614,1239.669173,1321.299499,1346.021305,288.5734328,1050.421197,266.1092855,811.0111795,299.4469722,953.2178216,300.4573034,1227.194867,293.4127852,1407.068743,243.0590422,1368.726358,315.3182519,1306.276397,350.4416298,1353.804073,575.4760131,888.4530469,270.5435539,67.80693054,10,250,940,1200,298,0.505186234,16777216,720789.8058,898491,19131.80576,29987,747.3106254,195.8740597,744.7033983,194.1631855,94.56218679,3588.276975,4300,785.3018184,193.3194966,126.4059455,4082.076582,4300,107.8425231,4041.842171,4300,51.34211807,47.59276608,50.6269723,1314.972803,4.118169414,309,1011,31498,102,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,2.5193,70.36,1.86,0.122,9.81,3.09,13.66,0.6,0.033,150G MD Jam Jar,F3W0243QMNQ110000X,27,,,,0.743223443,2.5193,Flint
