,Date,P3_sap_draw,P3_actual_draw,P3_pack,P3_eff,P3_seed,Total Cullet %,Melting cost-Rs/ton/Draw,Barrier Boosting (kWh),Capacitive Boosting (kWh),Boosting (kWh),Barrier Boosting Per ton (kWh/ton),Capacitive Boosting Per ton (kWh/ton),FO-Furnace Consumption (MT),FO-Furnace Consumption (kg per MT),LPG -WE/FHs Consumption(kg),Melting Energy -Kcal//Draw of glass,Bottom Front (oC),Throat Riser (oC),LPG WE & FH (Kg /Ton/ draw),Boosting per ton (kWh/ton draw),FO density (Specific Gravity),FO consumption (Liters),FO L/ton,Defect Insp Machine%,Defect Light Inspection%,Defect Hot End Reject%,Total Defect%,Glass CE-kg,Glass Packing-kg,FURNACE COMBUSTION AIR FLOW,FURNACE GAS FLOW,FURNACE GLASS LEVEL,FURNACE OIL FLOW,FURNACE PRESSURE,LINE P3 ZONE 02 TEMPERATURE,LINE P3 ZONE 03 TEMPERATURE,WORKING END ZONE 1 TEMPERATURE,WORKING END ZONE 2 TEMPERATURE,WORKING END ZONE 3 TEMPERATURE,CIMANY CHANNEL TEMPERATURE,COMBUSTION AIR MELTING END TEMPERATURE,ELECTRODE HOLDER 1 TEMPERATURE,ELECTRODE HOLDER 2 TEMPERATURE,ELECTRODE HOLDER 3 TEMPERATURE,ELECTRODE HOLDER 4 TEMPERATURE,ELECTRODE HOLDER 5 TEMPERATURE,ELECTRODE HOLDER 6 TEMPERATURE,ELECTRODE HOLDER 7 TEMPERATURE,ELECTRODE HOLDER 8 TEMPERATURE,MELTING END BEHIND FRONT TEMPERATURE,MELTING END BOTTOM BEHIND RIGHT TEMPERATURE,MELTING END BOTTOM MIDDLE TEMPERATURE,MELTING END CROWN BEHIND TEMPERATURE,MELTING END CROWN INFRONT TEMPERATURE,MELTING END CROWN MIDDLE TEMPERATURE,REGENERATOR LEFT BOTTOM TEMPERATURE,REGENERATOR LEFT CROWN TEMPERATURE,REGENERATOR RIGHT BOTTOM TEMPERATURE,REGENERATOR RIGHT CROWN TEMPERATURE,THROAT ON SIDE TEMPERATURE,FOREHEART LINE P3 ZONE 1 BOTTOM TEMPERATURE,FOREHEART LINE P3 ZONE 1 MIDDLE TEMPERATURE,FOREHEART LINE P3 ZONE 1 TOP TEMPERATURE,FOREHEART LINE P3 ZONE 2 TEMPERATURE,FOREHEART LINE P3 ZONE 3 TEMPERATURE,PYROMETER WE ZONE 2 TEMPERATURE,PYROMETER WE ZONE 3 TEMPERATURE,THERMOCOUPLE WE ENTRANCE TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 01 CURRENT,CAPACITOR BOOSTING ELCTRODE 01 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 02 CURRENT,CAPACITOR BOOSTING ELCTRODE 02 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 03 CURRENT,CAPACITOR BOOSTING ELCTRODE 03 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 04 CURRENT,CAPACITOR BOOSTING ELCTRODE 04 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 05 CURRENT,CAPACITOR BOOSTING ELCTRODE 05 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 06 CURRENT,CAPACITOR BOOSTING ELCTRODE 06 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 07 CURRENT,CAPACITOR BOOSTING ELCTRODE 07 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 08 CURRENT,CAPACITOR BOOSTING ELCTRODE 08 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 09 CURRENT,CAPACITOR BOOSTING ELCTRODE 09 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 10 CURRENT,CAPACITOR BOOSTING ELCTRODE 10 TEMPERATURE,CAPACITOR BOOSTING SERVO MOTOR,CAPACITOR BOOSTING TRANSFORMER BM POWER HYST,CAPACITOR BOOSTING TRANSFORMER BM POWER SP,CAPACITOR BOOSTING TRANSFORMER BM POWER SPH,CAPACITOR BOOSTING TRANSFORMER BM POWER SPPROD,CAPACITOR BOOSTING TRANSFORMER BM PRODUCTION,CAPACITOR BOOSTING TRANSFORMER KWH help,CAPACITOR BOOSTING TRANSFORMER KWH memo,CAPACITOR BOOSTING TRANSFORMER KWH presmonth,CAPACITOR BOOSTING TRANSFORMER KWH prvmonth,CAPACITOR BOOSTING TRANSFORMER KWH today,CAPACITOR BOOSTING TRANSFORMER KWH yesterday,CAPACITOR BOOSTING TRANSFORMER L1 L2 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L1 L2 Volt,CAPACITOR BOOSTING TRANSFORMER L1 L3 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L1 L3 Volt,CAPACITOR BOOSTING TRANSFORMER L1 PE Volt,CAPACITOR BOOSTING TRANSFORMER L1 Tota lCurrent,CAPACITOR BOOSTING TRANSFORMER L1 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER L2 L3 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L2 L3 Volt,CAPACITOR BOOSTING TRANSFORMER L2 PE Volt,CAPACITOR BOOSTING TRANSFORMER L2 Total Current,CAPACITOR BOOSTING TRANSFORMER L2 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER L3 PE Volt,CAPACITOR BOOSTING TRANSFORMER L3 Total Current,CAPACITOR BOOSTING TRANSFORMER L3 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER Resistor R,CAPACITOR BOOSTING TRANSFORMER Resistor S,CAPACITOR BOOSTING TRANSFORMER Resistor T,CAPACITOR BOOSTING TRANSFORMER Total Po WORKING END r,ELCTRODE PROT ACTIVE EARTH,Furnace Draw,SFC ( kcal per kg),FO ( Lts),FO (Lts/ Ton),SPV_oil,PVV_oil,QVV_oil,SPRV_oil,PVRV_oil,FLV_oil,FRV_oil,SPV_combustion,PVV_combustion,QVV_combustion,SPRV_combustion,FLV_combustion,FRV_combustion,Air to Fuel Ratio,P3_defect,Density (g/cm3),SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,TiO2,Date ,Name,FGCode,Draw
26,2022-01-09,27.08,27.1,20.6,76.1,51,31,10206,7312,31521,38833,23.67,102.04,28.08,90.9,5314,996,1222,1320,17.2,125.71,0.912,30789,100,3.12,2.73,3.24,9.09,34,105.3,14369.65559,-0.417595192,-0.034221119,1184.077125,0.367524966,1229.499266,1235.9883630000002,1257.175649,1268.060659,1237.390442,495.6296039,12953.85685,229.05211949999998,180.88186240000002,222.34259900000004,240.913829,248.70604590000002,204.10006950000002,257.9548297,209.257123,1223.504517,1044.186935,32769.0,1478.824183,1570.559416,1531.1362060000001,443.74287699999996,1383.150799,462.95552469999996,1383.1605279999999,1016.373176,1197.360667,1197.525365,1196.37665,1231.8714380000001,1236.95066,1270.1285619999999,1238.441279,1320.992356,1321.37118,283.47569460000005,1031.690361,259.2664174,798.5833650000001,295.7375378,948.0718961000001,301.745032,1209.8772119999999,292.3094727,1387.050632,239.1417642,1343.095292,312.4679003,1309.879146,335.09599710000003,1339.882858,570.7211346,886.0951026,267.7445278,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.511172838,16777216.0,259202.5504,898491.0,15499.21404,30217.621960000004,743.8156918,197.397064,742.4966988,195.6990773,98.29786322,3547.34632,4300.0,783.3709864,195.13280790000002,124.8773743,4040.0238590000004,4300.0,107.98374609999999,3988.222433,4300.0,52.39144614,48.61244251,51.58698214,1310.541217,7.250013263,309,996,30789,100,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5145,71.1,1.74,0.135,9.62,3.09,13.39,0.42,0.038,2022-01-09,200ML L/W RTD BOTTLE,F3W0146QRQQ110000X,26.0
27,2022-01-10,27.88,27.9,25.74,92.3,54,31,10084,6037,30687,36724,19.47,98.95,28.059,90.47,5311,985,1224,1222,17.13,118.41,0.912,30766,99,3.01,2.61,3.57,9.19,113,105.3,14647.150819999999,-0.405114564,-0.033355271,1192.8232890000002,0.36757527700000003,1229.99992,1235.987049,1256.7191779999998,1268.64381,1235.275504,492.9826388999999,13205.20486,227.3597222,180.3701389,221.7833333,241.6020833,248.27222220000002,202.44930559999997,257.7861111,209.33958330000002,1222.936111,1044.627778,32769.0,1486.230556,1575.870139,1539.508333,443.66944440000003,1389.451389,459.06111110000006,1387.956944,1017.3486109999999,1200.066667,1199.909028,1197.545139,1232.293056,1236.941667,1270.581944,1236.3,1322.2875,1321.8858539999999,284.2127202,1032.024416,260.0219435,799.1371717000001,296.6755884,946.149209,302.1325142,1207.1502039999998,293.2156643,1382.54445,238.82788430000002,1334.260866,313.4719787,1290.567932,337.7729517,1331.574318,570.5760527000001,872.0715173000001,268.3834883,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.509782389,16777216.0,290689.2833,898491.0,15630.279169999998,31374.37917,733.7945087,195.35349140000002,729.4777307,193.6105321,97.36193108,3525.541732,4300.0,771.7991222,193.076823,122.63286070000001,4007.380483,4300.0,107.5829476,3984.4650189999998,4300.0,52.026269899999996,48.32087863,51.40663626,1290.5512019999999,7.214375562000001,310,985,30766,99,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5142,70.87,1.77,0.142,9.88,2.97,13.48,0.39,0.037000000000000005,2022-01-10,200ML L/W RTD BOTTLE,F3W0146QRQQ110000X,26.0
28,2022-01-11,31.82,31.8,25.62,80.5,46,31,10331,5860,31141,37001,18.89,100.38,28.828000000000003,92.92,5383,1010,1217,1224,17.35,119.27,0.9129999999999999,31575,102,2.88,2.35,3.69,8.92,67,105.3,14813.31364,-0.405094135,-0.030467777999999997,1203.183198,0.368028226,1200.774087,1229.564412,1256.264038,1270.075836,1235.001882,493.7902778,13354.73542,227.7215278,180.70486110000002,222.30625,241.4298611,248.4604167,202.6625,258.4736111,209.7645833,1221.9840279999999,1047.061111,36026.08889,1489.736111,1580.914583,1542.1243060000002,450.925,1397.4222220000001,453.2805556,1394.996528,1019.290972,1183.920833,1183.949306,1182.027778,1202.704861,1230.428472,1272.009028,1236.002083,1322.9215279999999,1321.606948,285.2184601,1030.350195,260.6086057,796.1488077,297.0833333,942.9237400000001,301.8853596,1203.338798,293.5486592,1378.5947939999999,239.3945304,1331.499565,313.3224808,1286.886731,339.40537689999996,1330.374307,572.0394441000001,871.8480748,268.6202731,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.504166763,16777216.0,321259.3889,898491.0,15402.88264,30775.6125,732.9887204,195.5021702,728.9524673999999,193.7967304,97.03462577,3523.816066,4300.0,769.9804584999999,193.1754919,123.25921029999999,3996.9766619999996,4300.0,107.7619601,3972.749887,4300.0,52.159160899999996,48.47933303,51.53911546,1288.7365439999999,7.1122584710000005,310,1010,31575,102,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5144,70.87,1.77,0.142,9.88,2.97,13.48,0.39,0.037000000000000005,2022-01-11,330ML SPLASH WATER - DS40,F3X0269QRNQ110000X,34.0
29,2022-01-12,34.85,34.9,27.07,77.7,45,31,10329,5176,30073,35249,16.75,97.3,28.9,93.51,5575,1011,1217,1326,18.0,114.05,0.9129999999999999,31654,102,2.83,2.65,5.65,11.13,52,105.3,14929.8341,-0.405106746,-0.030110984,1210.32984,0.36710886299999995,1190.0253300000002,1227.070575,1255.971273,1271.919607,1236.848602,497.81458330000004,13460.106940000001,227.0958333,180.5916667,222.0298611,240.925,247.8847222,201.56597219999998,258.68402779999997,210.41180559999998,1215.520833,1047.775,32769.0,1491.08125,1579.519444,1543.568056,471.1729166999999,1390.278472,440.725,1399.158333,1032.086806,1177.7965279999999,1177.86875,1176.539583,1191.865278,1227.894444,1273.961806,1237.8743060000002,1324.392361,1315.830359,286.2581977,1025.6912300000001,261.3006388,791.5758455,297.1667647,938.0144013,302.10430310000004,1196.185779,294.00607610000003,1370.5411689999999,240.1473276,1320.8341380000002,313.9899185,1269.445252,341.16366980000004,1320.644853,572.7066426,859.6430582999999,269.3491991,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.48073541299999994,16777216.0,352334.8382,898491.0,15385.569440000001,31092.7625,719.4346235,193.1415409,713.9591747000001,191.4228395,95.75530466,3496.1178729999997,4300.0,755.2916183,190.8552756,121.5193386,3960.8221729999996,4300.0,106.78317890000001,3951.460825,4300.0,51.86775628,48.24365435,51.34462989,1263.766385,7.22244326,309,1011,31654,102,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5147,70.82,1.75,0.12300000000000001,9.5,3.2,13.65,0.46,0.036000000000000004,2022-01-12,200ML TCT ROUND PERFUME,F3W0103QRPQ110000M,37.0
30,2022-01-13,36.38,36.4,29.79,81.9,49,31,10102,3922,30761,34683,12.6,98.84,28.467,91.47,5324,989,1214,1325,17.1,111.44,0.9129999999999999,31180,100,3.26,2.41,8.14,13.81,59,105.3,14719.13481,-0.40801441299999996,-0.028269024,1188.233255,0.355157434,1190.07766,1227.1155099999999,1266.634057,1271.728446,1236.018302,487.9928977,13269.738640000001,224.5852273,179.83806819999998,221.0880682,239.37926140000002,246.30823859999998,199.2017045,258.8210227,210.7982955,1216.2514199999998,1049.457386,32769.0,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.2329550000002,1179.082386,1176.552557,1191.910511,1227.953125,1273.7982949999998,1237.022727,1325.830966,1300.776318,286.34193270000003,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981000001,302.0838172,1180.104267,294.2816851,1350.922143,239.25830499999998,1295.255615,312.8151575,1229.791406,342.0360848,1296.7467689999999,571.2604531000001,834.3493454,268.9591203,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.531313943,16777216.0,374401.5511,898491.0,10606.30256,30305.10795,694.9272593,189.55462849999998,686.3457935,187.81940490000002,93.97194585,3431.8683189999997,4300.0,727.6077094999999,187.1314706,118.7353028,3875.9716340000004,4300.0,105.11945700000001,3899.6541119999997,4300.0,51.71093962,48.13439337,51.40395458,1217.692847,5.315340088999999,311,989,31180,100,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5153,70.82,1.75,0.12300000000000001,9.5,3.2,13.65,0.46,0.036000000000000004,2022-01-13,370ML JUICE Bottle- Domestic,F3Y0113QMQQ110000X,42.0
31,2022-01-14,36.63,36.6,34.26,93.5,48,31,10200,4152,29691,33843,13.43,96.04,28.660999999999998,92.71,5605,999,1217,1325,18.1,109.47,0.9129999999999999,31392,102,2.94,2.24,7.36,12.54,53,105.3,14719.13481,-0.40801441299999996,-0.028269024,1188.233255,0.355157434,1190.07766,1227.1155099999999,1266.634057,1271.728446,1236.018302,487.9928977,13269.738640000001,224.5852273,179.83806819999998,221.0880682,239.37926140000002,246.30823859999998,199.2017045,258.8210227,210.7982955,1216.2514199999998,1049.457386,32769.0,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.2329550000002,1179.082386,1176.552557,1191.910511,1227.953125,1273.7982949999998,1237.022727,1325.830966,1300.776318,286.34193270000003,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981000001,302.0838172,1180.104267,294.2816851,1350.922143,239.25830499999998,1295.255615,312.8151575,1229.791406,342.0360848,1296.7467689999999,571.2604531000001,834.3493454,268.9591203,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.531313943,16777216.0,374401.5511,898491.0,10606.30256,30305.10795,694.9272593,189.55462849999998,686.3457935,187.81940490000002,93.97194585,3431.8683189999997,4300.0,727.6077094999999,187.1314706,118.7353028,3875.9716340000004,4300.0,105.11945700000001,3899.6541119999997,4300.0,51.71093962,48.13439337,51.40395458,1217.692847,5.315340088999999,309,999,31392,102,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5152,70.82,1.75,0.12300000000000001,9.5,3.2,13.65,0.46,0.036000000000000004,2022-01-14,370ML JUICE Bottle- Domestic,F3Y0113QMQQ110000X,42.0
32,2022-01-15,36.07,36.1,31.7,87.8,47,31,10139,5484,30742,36226,17.68,99.13,28.291999999999998,91.23,5874,991,1214,1324,18.9,116.81,0.9129999999999999,30988,100,2.94,2.24,7.36,0.0,53,105.3,14719.13481,-0.40801441299999996,-0.028269024,1188.233255,0.355157434,1190.07766,1227.1155099999999,1266.634057,1271.728446,1236.018302,487.9928977,13269.738640000001,224.5852273,179.83806819999998,221.0880682,239.37926140000002,246.30823859999998,199.2017045,258.8210227,210.7982955,1216.2514199999998,1049.457386,32769.0,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.2329550000002,1179.082386,1176.552557,1191.910511,1227.953125,1273.7982949999998,1237.022727,1325.830966,1300.776318,286.34193270000003,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981000001,302.0838172,1180.104267,294.2816851,1350.922143,239.25830499999998,1295.255615,312.8151575,1229.791406,342.0360848,1296.7467689999999,571.2604531000001,834.3493454,268.9591203,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.531313943,16777216.0,374401.5511,898491.0,10606.30256,30305.10795,694.9272593,189.55462849999998,686.3457935,187.81940490000002,93.97194585,3431.8683189999997,4300.0,727.6077094999999,187.1314706,118.7353028,3875.9716340000004,4300.0,105.11945700000001,3899.6541119999997,4300.0,51.71093962,48.13439337,51.40395458,1217.692847,5.315340088999999,310,991,30988,100,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5151,70.82,1.75,0.12300000000000001,9.5,3.2,13.65,0.46,0.036000000000000004,2022-01-15,350ML JUICE BOTTLE - EP1665,F3X0279QMPQ110000X,37.0
33,2022-01-16,30.4,30.4,26.0,85.4,54,32,10039,4930,26403,31333,15.94,85.38,28.447,91.99,5540,985,1216,1321,17.9,101.32,0.9129999999999999,31158,101,2.94,2.24,7.36,0.0,53,105.3,14719.13481,-0.40801441299999996,-0.028269024,1188.233255,0.355157434,1190.07766,1227.1155099999999,1266.634057,1271.728446,1236.018302,487.9928977,13269.738640000001,224.5852273,179.83806819999998,221.0880682,239.37926140000002,246.30823859999998,199.2017045,258.8210227,210.7982955,1216.2514199999998,1049.457386,32769.0,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.2329550000002,1179.082386,1176.552557,1191.910511,1227.953125,1273.7982949999998,1237.022727,1325.830966,1300.776318,286.34193270000003,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981000001,302.0838172,1180.104267,294.2816851,1350.922143,239.25830499999998,1295.255615,312.8151575,1229.791406,342.0360848,1296.7467689999999,571.2604531000001,834.3493454,268.9591203,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.531313943,16777216.0,374401.5511,898491.0,10606.30256,30305.10795,694.9272593,189.55462849999998,686.3457935,187.81940490000002,93.97194585,3431.8683189999997,4300.0,727.6077094999999,187.1314706,118.7353028,3875.9716340000004,4300.0,105.11945700000001,3899.6541119999997,4300.0,51.71093962,48.13439337,51.40395458,1217.692847,5.315340088999999,309,985,31158,101,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5152,70.82,1.75,0.12300000000000001,9.5,3.2,13.65,0.46,0.036000000000000004,2022-01-16,180ML  VA SQUARE -DS50,F3W0148QRQQ110001X,37.0
34,2022-01-17,29.07,29.1,27.57,94.8,38,31,10205,6196,30240,36436,19.99,97.58,28.455,91.82,5575,998,1218,1324,18.0,117.57,0.9129999999999999,31166,101,2.94,2.29,6.91,12.14,46,105.3,14719.13481,-0.40801441299999996,-0.028269024,1188.233255,0.355157434,1190.07766,1227.1155099999999,1266.634057,1271.728446,1236.018302,487.9928977,13269.738640000001,224.5852273,179.83806819999998,221.0880682,239.37926140000002,246.30823859999998,199.2017045,258.8210227,210.7982955,1216.2514199999998,1049.457386,32769.0,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.2329550000002,1179.082386,1176.552557,1191.910511,1227.953125,1273.7982949999998,1237.022727,1325.830966,1300.776318,286.34193270000003,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981000001,302.0838172,1180.104267,294.2816851,1350.922143,239.25830499999998,1295.255615,312.8151575,1229.791406,342.0360848,1296.7467689999999,571.2604531000001,834.3493454,268.9591203,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.531313943,16777216.0,374401.5511,898491.0,10606.30256,30305.10795,694.9272593,189.55462849999998,686.3457935,187.81940490000002,93.97194585,3431.8683189999997,4300.0,727.6077094999999,187.1314706,118.7353028,3875.9716340000004,4300.0,105.11945700000001,3899.6541119999997,4300.0,51.71093962,48.13439337,51.40395458,1217.692847,5.315340088999999,310,998,31166,101,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5159,70.72,1.79,0.132,9.77,3.31,13.36,0.42,0.037000000000000005,2022-01-17,180ML  VA SQUARE -DS50,F3W0148QRQQ110001X,37.0
35,2022-01-18,28.79,28.8,24.67,85.7,35,31,10225,6613,30389,37002,21.5,98.8,28.21,91.72,5570,999,1217,1322,18.1,120.3,0.905,31171,101,3.24,2.34,1.46,7.04,70,105.3,14719.13481,-0.40801441299999996,-0.028269024,1188.233255,0.355157434,1190.07766,1227.1155099999999,1266.634057,1271.728446,1236.018302,487.9928977,13269.738640000001,224.5852273,179.83806819999998,221.0880682,239.37926140000002,246.30823859999998,199.2017045,258.8210227,210.7982955,1216.2514199999998,1049.457386,32769.0,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.2329550000002,1179.082386,1176.552557,1191.910511,1227.953125,1273.7982949999998,1237.022727,1325.830966,1300.776318,286.34193270000003,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981000001,302.0838172,1180.104267,294.2816851,1350.922143,239.25830499999998,1295.255615,312.8151575,1229.791406,342.0360848,1296.7467689999999,571.2604531000001,834.3493454,268.9591203,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.531313943,16777216.0,374401.5511,898491.0,10606.30256,30305.10795,694.9272593,189.55462849999998,686.3457935,187.81940490000002,93.97194585,3431.8683189999997,4300.0,727.6077094999999,187.1314706,118.7353028,3875.9716340000004,4300.0,105.11945700000001,3899.6541119999997,4300.0,51.71093962,48.13439337,51.40395458,1217.692847,5.315340088999999,308,999,31171,101,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.516,70.72,1.79,0.132,9.77,3.31,13.36,0.42,0.037000000000000005,2022-01-18,180ML DES MARQUIES FLINT - ES36,F3W0495QVTQ110000X,34.0
36,2022-01-19,28.82,28.8,25.98,90.1,31,31,10265,6896,31590,38486,22.33,102.28,28.3,91.63,5702,1002,1217,1324,18.5,124.61,0.912,31031,100,2.79,3.11,1.04,6.94,79,105.3,14719.13481,-0.40801441299999996,-0.028269024,1188.233255,0.355157434,1190.07766,1227.1155099999999,1266.634057,1271.728446,1236.018302,487.9928977,13269.738640000001,224.5852273,179.83806819999998,221.0880682,239.37926140000002,246.30823859999998,199.2017045,258.8210227,210.7982955,1216.2514199999998,1049.457386,32769.0,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.2329550000002,1179.082386,1176.552557,1191.910511,1227.953125,1273.7982949999998,1237.022727,1325.830966,1300.776318,286.34193270000003,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981000001,302.0838172,1180.104267,294.2816851,1350.922143,239.25830499999998,1295.255615,312.8151575,1229.791406,342.0360848,1296.7467689999999,571.2604531000001,834.3493454,268.9591203,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.531313943,16777216.0,374401.5511,898491.0,10606.30256,30305.10795,694.9272593,189.55462849999998,686.3457935,187.81940490000002,93.97194585,3431.8683189999997,4300.0,727.6077094999999,187.1314706,118.7353028,3875.9716340000004,4300.0,105.11945700000001,3899.6541119999997,4300.0,51.71093962,48.13439337,51.40395458,1217.692847,5.315340088999999,309,1002,31031,100,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5147,70.72,1.79,0.132,9.77,3.31,13.36,0.42,0.037000000000000005,2022-01-19,180ML DES MARQUIES FLINT - ES36,F3W0495QVTQ110000X,34.0
37,2022-01-20,29.09,29.0,25.59,88.2,32,31,10157,7524,31454,38978,24.07,100.63,28.29,90.5,5687,991,1217,1324,18.2,124.7,0.912,31020,99,2.79,3.11,1.04,0.0,79,105.3,14719.13481,-0.40801441299999996,-0.028269024,1188.233255,0.355157434,1190.07766,1227.1155099999999,1266.634057,1271.728446,1236.018302,487.9928977,13269.738640000001,224.5852273,179.83806819999998,221.0880682,239.37926140000002,246.30823859999998,199.2017045,258.8210227,210.7982955,1216.2514199999998,1049.457386,32769.0,1491.495739,1581.630682,1543.038352,455.2585227,1392.590909,433.2954545,1403.674716,998.8025568,1179.2329550000002,1179.082386,1176.552557,1191.910511,1227.953125,1273.7982949999998,1237.022727,1325.830966,1300.776318,286.34193270000003,1013.791894,261.8435336,780.5710142,293.0008098,925.1819981000001,302.0838172,1180.104267,294.2816851,1350.922143,239.25830499999998,1295.255615,312.8151575,1229.791406,342.0360848,1296.7467689999999,571.2604531000001,834.3493454,268.9591203,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.531313943,16777216.0,374401.5511,898491.0,10606.30256,30305.10795,694.9272593,189.55462849999998,686.3457935,187.81940490000002,93.97194585,3431.8683189999997,4300.0,727.6077094999999,187.1314706,118.7353028,3875.9716340000004,4300.0,105.11945700000001,3899.6541119999997,4300.0,51.71093962,48.13439337,51.40395458,1217.692847,5.315340088999999,313,991,31020,99,1241.751043,1208.605779,35.65941586,13970.115109999999,14376.27752,0.473574409,0.49582753799999996,13970.115109999999,14376.27752,72.54807371,13970.115109999999,0.473574409,0.49582753799999996,11.89492701,9.22,2.5149,70.84,1.8,0.134,9.42,3.48,13.37,0.46,0.037000000000000005,2022-01-20,180ML DES MARQUIES FLINT - ES36,F3W0495QVTQ110000X,34.0
