Date,P3_sap_draw,P3_actual_draw,P3_pack,P3_eff,P3_seed,Total Cullet %,Melting cost-Rs/ton/Draw,Barrier Boosting (kWh),Capacitive Boosting (kWh),Boosting (kWh),Barrier Boosting Per ton (kWh/ton),Capacitive Boosting Per ton (kWh/ton),FO-Furnace Consumption (MT),FO-Furnace Consumption (kg per MT),LPG -WE/FHs Consumption(kg),Melting Energy -Kcal//Draw of glass,Bottom Front (oC),Throat Riser (oC),LPG WE & FH (Kg /Ton/ draw),Boosting per ton (kWh/ton draw),FO density (Specific Gravity),FO consumption (Liters),FO L/ton,Defect Insp Machine%,Defect Light Inspection%,Defect Hot End Reject%,Total Defect%,Glass CE-kg,Glass Packing-kg,FURNACE COMBUSTION AIR FLOW,FURNACE GAS FLOW,FURNACE GLASS LEVEL,FURNACE OIL FLOW,FURNACE PRESSURE,LINE P3 ZONE 02 TEMPERATURE,LINE P3 ZONE 03 TEMPERATURE,WORKING END ZONE 1 TEMPERATURE,WORKING END ZONE 2 TEMPERATURE,WORKING END ZONE 3 TEMPERATURE,CIMANY CHANNEL TEMPERATURE,COMBUSTION AIR MELTING END TEMPERATURE,ELECTRODE HOLDER 1 TEMPERATURE,ELECTRODE HOLDER 2 TEMPERATURE,ELECTRODE HOLDER 3 TEMPERATURE,ELECTRODE HOLDER 4 TEMPERATURE,ELECTRODE HOLDER 5 TEMPERATURE,ELECTRODE HOLDER 6 TEMPERATURE,ELECTRODE HOLDER 7 TEMPERATURE,ELECTRODE HOLDER 8 TEMPERATURE,MELTING END BEHIND FRONT TEMPERATURE,MELTING END BOTTOM BEHIND RIGHT TEMPERATURE,MELTING END BOTTOM MIDDLE TEMPERATURE,MELTING END CROWN BEHIND TEMPERATURE,MELTING END CROWN INFRONT TEMPERATURE,MELTING END CROWN MIDDLE TEMPERATURE,REGENERATOR LEFT BOTTOM TEMPERATURE,REGENERATOR LEFT CROWN TEMPERATURE,REGENERATOR RIGHT BOTTOM TEMPERATURE,REGENERATOR RIGHT CROWN TEMPERATURE,THROAT ON SIDE TEMPERATURE,FOREHEART LINE P3 ZONE 1 BOTTOM TEMPERATURE,FOREHEART LINE P3 ZONE 1 MIDDLE TEMPERATURE,FOREHEART LINE P3 ZONE 1 TOP TEMPERATURE,FOREHEART LINE P3 ZONE 2 TEMPERATURE,FOREHEART LINE P3 ZONE 3 TEMPERATURE,PYROMETER WE ZONE 2 TEMPERATURE,PYROMETER WE ZONE 3 TEMPERATURE,THERMOCOUPLE WE ENTRANCE TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 01 CURRENT,CAPACITOR BOOSTING ELCTRODE 01 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 02 CURRENT,CAPACITOR BOOSTING ELCTRODE 02 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 03 CURRENT,CAPACITOR BOOSTING ELCTRODE 03 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 04 CURRENT,CAPACITOR BOOSTING ELCTRODE 04 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 05 CURRENT,CAPACITOR BOOSTING ELCTRODE 05 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 06 CURRENT,CAPACITOR BOOSTING ELCTRODE 06 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 07 CURRENT,CAPACITOR BOOSTING ELCTRODE 07 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 08 CURRENT,CAPACITOR BOOSTING ELCTRODE 08 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 09 CURRENT,CAPACITOR BOOSTING ELCTRODE 09 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 10 CURRENT,CAPACITOR BOOSTING ELCTRODE 10 TEMPERATURE,CAPACITOR BOOSTING SERVO MOTOR,CAPACITOR BOOSTING TRANSFORMER BM POWER HYST,CAPACITOR BOOSTING TRANSFORMER BM POWER SP,CAPACITOR BOOSTING TRANSFORMER BM POWER SPH,CAPACITOR BOOSTING TRANSFORMER BM POWER SPPROD,CAPACITOR BOOSTING TRANSFORMER BM PRODUCTION,CAPACITOR BOOSTING TRANSFORMER KWH help,CAPACITOR BOOSTING TRANSFORMER KWH memo,CAPACITOR BOOSTING TRANSFORMER KWH presmonth,CAPACITOR BOOSTING TRANSFORMER KWH prvmonth,CAPACITOR BOOSTING TRANSFORMER KWH today,CAPACITOR BOOSTING TRANSFORMER KWH yesterday,CAPACITOR BOOSTING TRANSFORMER L1 L2 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L1 L2 Volt,CAPACITOR BOOSTING TRANSFORMER L1 L3 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L1 L3 Volt,CAPACITOR BOOSTING TRANSFORMER L1 PE Volt,CAPACITOR BOOSTING TRANSFORMER L1 Tota lCurrent,CAPACITOR BOOSTING TRANSFORMER L1 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER L2 L3 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L2 L3 Volt,CAPACITOR BOOSTING TRANSFORMER L2 PE Volt,CAPACITOR BOOSTING TRANSFORMER L2 Total Current,CAPACITOR BOOSTING TRANSFORMER L2 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER L3 PE Volt,CAPACITOR BOOSTING TRANSFORMER L3 Total Current,CAPACITOR BOOSTING TRANSFORMER L3 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER Resistor R,CAPACITOR BOOSTING TRANSFORMER Resistor S,CAPACITOR BOOSTING TRANSFORMER Resistor T,CAPACITOR BOOSTING TRANSFORMER Total Po WORKING END r,ELCTRODE PROT ACTIVE EARTH,Furnace Draw,SFC ( kcal per kg),FO ( Lts),FO (Lts/ Ton),SPV_oil,PVV_oil,QVV_oil,SPRV_oil,PVRV_oil,FLV_oil,FRV_oil,SPV_combustion,PVV_combustion,QVV_combustion,SPRV_combustion,FLV_combustion,FRV_combustion,Air to Fuel Ratio,P3_defect,Density (g/cm3),SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,TiO2
02-10-2022,46.17,45.9,37.7,82.2,45,30,10332,7554,31266,38820,24.76,102.47,28.077,92.02,5438,1008,1224,1317,17.8,127.23,0.906,30990,102,4.3,3.84,1.63,9.77,125,105.3,14451.30822,-0.405111123,-0.02103299,1183.572651,0.359344557,1174.059641,1181.964461,1262.828368,1268.061776,1235.829166,494.1577484,13026.69215,211.6924148,179.9199722,220.9192763,240.7195546,245.9220056,204.8737796,257.281926,209.2213687,1224.536364,1048.160028,55537,1459.811888,1572.789363,1516.0007,425.2106368,1390.181945,472.4940518,1394.892081,987.3302945,1174.643606,1171.415385,1155.46676,1175.629552,1182.597475,1269.853064,1236.695682,1318.871308,1336.059841,291.1100957,1045.712359,251.6885123,801.1374992,288.302119,937.003968,299.2111255,1226.625856,294.4662375,1398.883027,249.0145073,1369.951881,319.3674423,1287.902469,238.1011532,1346.972651,582.0740733,873.8070549,271.0023424,67.80693054,10,250,940,1200,298,0.504651041,16777216,290594.9818,934674,15518.21529,31145.02596,737.8697453,195.0032205,735.4936104,193.1857455,90.01417243,3556.861309,4300,776.761362,192.5604399,127.1962843,4056.745593,4300,111.1892236,4010.497124,4300,51.53862968,47.73892963,50.74846072,1299.235684,7.213805257,305,1008,30990,102,1223.949306,1188.675194,35.40768056,14106.23875,14541.48765,0.468055556,0.496527778,14106.23875,14541.48765,72.80020833,14106.23875,0.468055556,0.496527778,12.2333567,3.22,2.5166,70.04,1.8,0.118,9.62,3.15,13.81,1.01,0.036
02-11-2022,31.95,31.7,24.96,78.9,34,30,10515,7954,31385,39339,26.18,103.29,28.456,93.65,5439,1026,1221,1314,17.9,129.46,0.91,31270,103,4.72,4.41,4.32,13.45,65,105.3,14525.31868,-0.405269573,-0.027985952,1181.489503,0.357718942,1175.647508,1181.967792,1266.83651,1264.337746,1232.781936,493.0701389,13093.93958,212.3154969,180.6031967,221.4169562,241.1570535,246.1945796,205.1396803,257.8581363,208.9867688,1223.269499,1049.122563,55537,1466.059192,1579.350767,1520.3947,429.4205021,1393.367503,467.083682,1400.048117,986.6910739,1165.680672,1164.301821,1153.723389,1177.336134,1182.656622,1266.273106,1233.779708,1316.28903,1333.225555,290.5029044,1042.37415,251.4957651,799.7145135,288.0286979,936.4793991,299.3682699,1228.785577,295.5823729,1399.20897,248.2228824,1371.081317,318.5042039,1287.990078,235.843283,1347.305183,583.8704274,874.5503901,270.4318533,67.80693054,10,250,940,1200,298,0.501671953,16777216,321858.4975,934674,15568.19198,31254.3488,741.7581677,196.144343,740.0382546,194.3758309,90.28114986,3555.209556,4300,781.5330905,193.771891,128.4618397,4058.313993,4300,111.9904305,4007.350387,4300,51.87212804,48.04792748,51.06010981,1306.871591,7.135898919,304,1026,31270,103,1214.753472,1177.276653,34.63943056,13997.22806,14455.00174,0.479166667,0.486111111,13997.22806,14455.00174,72.57229167,13997.22806,0.479166667,0.486111111,12.27833891,14.07,2.5188,70.04,1.8,0.118,9.62,3.15,13.81,1.01,0.036
02-12-2022,29.44,29.1,22.26,76.4,52,30,10236,6672,30212,36884,21.99,99.56,27.822,91.69,5712,1000,1229,1321,18.8,121.55,0.91,30574,101,5.46,3.34,10.73,19.53,232,105.3,14384.13454,-0.405147026,-0.01974263,1166.952691,0.36131504,1176.001317,1181.976084,1276.20824,1270.546046,1236.773157,491.0722724,12967.02153,210.6490618,179.545961,219.8140669,241.4108635,244.4575209,204.0578397,257.58159,208.0794979,1224.781425,1049.122121,35153.9162,1474.241958,1580.777622,1529.092308,418.5902098,1397.886014,474.5083916,1397.165734,984.7944056,1164.090719,1162.982542,1153.453911,1177.728162,1182.672257,1272.430459,1237.776773,1320.337071,1320.609499,291.8273481,1032.119464,252.2821987,792.1020041,288.0942717,930.4558079,300.7531195,1220.80357,295.8729111,1389.195049,249.6379534,1356.551186,319.6906134,1265.269905,235.3974131,1329.95208,584.5342193,860.9748738,271.7415232,67.80693054,10,250,940,1200,298,0.493458603,16777216,353020.487,934674,15366.89344,31372.22599,717.839074,191.7150227,714.2184781,189.8426218,88.32529032,3511.453513,4300,755.6725398,189.1936591,124.9231941,4010.967559,4300,109.6800645,3975.461163,4300,51.21121829,47.3769984,50.47236181,1263.284828,7.155510557,303,1000,30574,101,1216.467361,1178.622882,37.61578472,14039.83453,14510.11501,0.460416667,0.504861111,14039.83453,14510.11501,72.59131944,14039.83453,0.460416667,0.504861111,12.31107527,11.26,2.518,69.9,1.77,0.113,9.78,3.14,13.84,0.96,0.036
2/13/2022,27.53,27.2,18.68,68.6,52,30,10419,6348,29745,36093,21.37,100.15,27.792,93.58,5729,1018,1230,1322,19.3,121.53,0.91,30541,103,3.72,2.75,4.6,11.07,106,105.3,14288.08956,-0.405132338,-0.016568643,1163.172484,0.361971351,1185.442432,1188.118866,1276.31877,1272.080218,1239.273005,491.6615705,12880.12292,210.7195546,179.1670146,219.7654836,240.5935978,244.9756437,203.2878049,257.866899,208.9804878,1227.920447,1050.110879,52198.11732,1463.194134,1576.969972,1521.054469,419.3484637,1386.306778,474.5562544,1386.486373,989.9168414,1175.428173,1176.434752,1174.575419,1187.160028,1188.861442,1273.98125,1240.202224,1320.978215,1317.602567,292.9637348,1031.579653,253.393395,788.007859,291.7135761,919.3816575,300.4060187,1208.157103,295.4609296,1376.802698,249.6728894,1347.244868,320.3494975,1255.28517,235.9158896,1326.940076,586.4031761,855.4873893,272.4016628,67.80693054,10,250,940,1200,298,0.484445675,16777216,383291.4553,934674,15224.82171,30335.16913,711.7544439,191.0571311,708.3969183,189.3315788,87.64418184,3500.127425,4300,747.9254284,188.6250389,124.6643114,3979.715106,4300,109.7834649,3947.473536,4300,51.30550105,47.5903202,50.62604406,1251.973607,7.232690355,297,1018,30541,103,1198.095833,1159.841486,33.17738889,13805.33103,14273.14581,0.46875,0.497222222,13805.33103,14273.14581,71.59099306,13805.33103,0.46875,0.497222222,12.30611767,11.26,2.5182,69.9,1.77,0.113,9.78,3.14,13.84,0.96,0.036
2/14/2022,31.77,28.9,23.72,82.2,35,30,10302,6739,30747,37486,22.26,101.54,27.889,92.1,5530,1006,1226,1320,18.3,123.8,0.906,30783,102,3.83,3.01,4.01,10.85,50,105.3,14066.3481,-0.40508246,-0.02331492,1148.774868,0.359287874,1192.317159,1192.895126,1274.642932,1267.788686,1234.674784,484.4756944,12680.52222,211.4847222,179.3822099,220.4826147,240.8066759,245.2943633,203.5097493,258.2778552,208.8864111,1229.167247,1052.356098,55537,1473.534218,1580.677374,1526.897973,421.2047519,1385.138365,461.8651293,1392.499651,992.7109867,1181.924634,1183.767458,1181.248603,1193.997207,1193.622207,1269.670139,1235.653231,1322.167832,1323.486921,293.5824256,1038.37514,253.8653204,793.1277235,289.8650746,921.745727,301.0339307,1214.530337,296.1162822,1383.248546,250.3201413,1355.557975,322.2084048,1261.023645,244.8716808,1332.586515,586.0679204,860.1073744,271.5881974,67.80693054,10,250,940,1200,298,0.50389935,16777216,412873.7825,934674,15054.45206,29795.60224,719.9605287,192.2919587,716.6224282,190.5693862,88.25380843,3516.286089,4300,757.3152984,189.9849689,124.6359414,3999.925993,4300,111.0533549,3967.891728,4300,51.38122056,47.68526278,50.70734166,1266.612279,7.696005198,303,1006,30783,102,1182.804167,1144.684653,36.02713889,13574.02476,14034.76985,0.478472222,0.486111111,13574.02476,14034.76985,70.866125,13574.02476,0.478472222,0.486111111,12.2608177,3.27,2.519,69.9,1.77,0.113,9.78,3.14,13.84,0.96,0.036
2/15/2022,33.12,32.8,29.75,90.6,40,30,10328,6978,31086,38064,23.39,104.19,27.43,91.94,5717,1007,1226,1320,19.2,127.58,0.91,30143,101,2.84,2.75,5.03,10.62,60,105.3,13690.62822,-0.405298748,-0.024684171,1147.822757,0.356656518,1194.393868,1199.30271,1272.687326,1271.471946,1235.686949,486.5041725,12340.22569,211.3331015,179.1376912,221.0820584,240.5465925,245.2581768,204.0494085,257.2887961,207.8891986,1225.475593,1050.965157,55537,1461.914923,1573.961592,1518.506983,416.572327,1387.110412,470.5087352,1386.044025,988.5573427,1184.490934,1186.760809,1181.274059,1196.038354,1199.924686,1273.368567,1236.628392,1319.868531,1334.793776,294.855655,1044.075313,253.2974038,798.4161927,292.8833968,928.8658552,301.2558573,1226.724237,297.104947,1393.998686,249.6101292,1366.199824,321.6493349,1273.943614,253.3737111,1341.207347,587.5684782,868.4528299,272.0411986,67.80693054,10,250,940,1200,298,0.495176144,16777216,444110.7304,934674,15625.25386,30641.00351,736.8720002,195.368841,733.6650546,193.5849838,90.53939086,3544.612311,4300,775.0828048,192.9676123,126.1165922,4034.158225,4300,112.2529228,3998.142917,4300,51.80363763,48.04895026,51.08637802,1296.587721,7.721846459,298,1007,30143,101,1193.611806,1154.762264,39.1716875,13424.67799,13904.39025,0.4625,0.501388889,13424.67799,13904.39025,70.36445139,13424.67799,0.4625,0.501388889,12.04091152,3.27,2.5174,69.9,1.77,0.113,9.78,3.14,13.84,0.96,0.036
2/16/2022,32.98,32.7,29.55,90.4,33,30,10293,6862,31391,38253,23.05,105.45,27.231,91.47,5732,1004,1227,1320,19.3,128.5,0.91,29924,101,3.82,1.85,4,9.67,151,105.3,13292.41887,-0.410795914,-0.041226097,1139.361671,0.35914289,1194.8149,1199.969623,1272.021519,1271.45384,1235.567419,486.7282835,11982.75556,211.4468381,179.1118833,221.4075104,240.0723227,245.2896936,204.7038328,257.7923345,209.2894003,1226.127615,1050.947699,55537,1455.578911,1572.094274,1512.40852,418.9629888,1381.62919,470.4692737,1377.488128,991.1334731,1183.925978,1186.551676,1181.188547,1196.419693,1200.524441,1273.366736,1236.447075,1319.831114,1329.477051,295.3314429,1038.004224,253.6679093,794.8539624,294.1770161,927.0103898,302.0881665,1225.650453,297.2624178,1392.740461,250.6692471,1367.930767,318.0756966,1275.093929,244.3288657,1340.259529,588.7129721,871.3728595,272.6305131,67.80693054,10,250,940,1200,298,0.501564857,16777216,475166.4954,934674,15642.5207,31050.05267,739.4161326,196.4600885,737.3467242,194.6139313,90.62822098,3541.188411,4300,778.1315882,193.9960834,127.9668696,4035.943127,4300,112.5945637,3985.683076,4300,52.20333745,48.36885405,51.36959965,1302.037589,7.678732571,298,1004,29924,101,1180,1140.091861,30.17052083,12831.6041,13311.54938,0.472222222,0.493055556,12831.6041,13311.54938,68.06396528,12831.6041,0.472222222,0.493055556,11.67585686,3.27,2.5194,69.9,1.77,0.113,9.78,3.14,13.84,0.96,0.036
2/17/2022,28.69,28.4,23.59,83.1,46,30,10369,7975,31726,39701,25.83,102.75,28.482,92.24,5757,1011,1226,1316,18.6,128.58,0.92,30959,100,4.02,1.86,11.06,16.94,159,105.3,14201.00089,-0.423901201,-0.028046784,1173.999119,0.360105921,1194.076214,1201.131094,1269.453448,1269.395798,1235.085359,490.39375,12800.98194,211.9583044,179.7630299,222.0166782,240.5100764,245.4621265,205.7824878,258.364395,209.9039666,1227.380919,1050.322895,55537,1457.179666,1572.912134,1513.636681,422.2552301,1384.287308,471.6420098,1384.541201,994.2250175,1181.903994,1185.008409,1181.220196,1195.704561,1201.756491,1271.318498,1236.009736,1320.144366,1336.961998,295.6005636,1045.904324,262.0033113,796.3027384,294.873637,928.5296892,301.8919295,1226.793334,296.5985297,1396.456864,250.7635501,1372.587387,318.768441,1282.726082,248.400982,1347.565802,589.660792,875.1578251,273.2485882,67.80693054,10,250,940,1200,298,0.499636499,16777216,506519.4519,934674,15616.86015,31358.84961,751.0462394,198.736677,749.7536496,196.9761878,90.39223158,3559.598742,4300,790.2850803,196.3406348,130.3317466,4051.649928,4300,114.6107095,3997.47567,4300,52.59490548,48.78586157,51.75861,1322.905583,8.0561266,309,1011,30959,100,1203.979167,1163.573465,32.53325,13384.78622,13875.30466,0.470138889,0.495138889,13384.78622,13875.30466,70.41582639,13384.78622,0.470138889,0.495138889,11.92473452,4.23,2.5201,69.82,1.7,0.104,10.11,3.04,13.7,1.03,0.035
2/18/2022,25.55,25.3,21.63,85.7,38,30,10324,7546,31242,38788,24.52,101.51,28.337,92.07,5408,1007,1229,1322,17.6,126.03,0.913,31037,101,4.94,4.39,1.15,10.48,64,105.3,14270.14867,-0.405153931,-0.019679482,1195.244639,0.349301199,1196.521787,1208.803582,1272.434275,1275.875275,1237.076658,496.4294649,12860.80417,211.885337,179.5107714,222.5111266,240.569541,246.0611961,205.8004172,257.7318942,209.597493,1225.615599,1047.444986,55537,1464.195819,1575.641115,1519.098258,414.0027875,1397.417422,484.8160279,1398.365411,989.0292887,1181.805866,1184.92942,1181.147449,1198.007692,1209.577622,1277.527488,1237.874652,1317.629734,1337.491234,295.7232255,1045.449971,269.126923,797.2017791,295.9687933,929.5064039,301.4657741,1230.841117,297.3890552,1398.117479,250.810915,1371.901734,318.5785704,1277.574101,247.7733663,1343.026521,590.0188785,870.3505534,273.2437485,67.80693054,10,250,940,1200,298,0.476505439,16777216,538556.6181,934674,15978.74912,31690.55151,745.289574,197.2787615,743.0835483,195.5434529,89.24377302,3550.72787,4300,784.3086339,194.800506,129.2591286,4047.500535,4300,114.0451388,4002.864168,4300,52.23236061,48.39277709,51.4684972,1312.427059,8.167488471,308,1007,31037,101,1235.527778,1196.085972,35.6624375,13916.40294,14394.46429,0.459722222,0.505555556,13916.40294,14394.46429,72.33591667,13916.40294,0.459722222,0.505555556,12.03464017,4.15,2.5197,69.82,1.7,0.104,10.11,3.04,13.7,1.03,0.035
2/19/2022,25.4,25.1,22.75,90.6,36,30,10358,7388,31242,38630,24.04,101.66,28.417,92.46,5543,1011,1231,1323,18,125.7,0.913,31125,101,5.84,3.56,6.13,15.53,51,105.3,14112.51359,-0.405052351,-0.056614991,1184.761916,0.360799853,1196.987752,1209.979363,1271.979768,1271.072892,1234.995577,492.3632568,12721.27033,211.9199164,179.6260446,222.1247387,241.0285914,245.8863319,205.1757322,259.0006978,210.5080251,1230.141859,1050.740741,55537,1457.415793,1573.059399,1516.628931,414.0824598,1389.257163,475.9147449,1396.621678,994.3566434,1181.59902,1184.983205,1181.177747,1198.582925,1210.857243,1272.823243,1235.892683,1322.292512,1335.370468,297.8826233,1045.524425,271.8283967,794.8177462,297.9106274,925.9609624,303.3366613,1225.712968,298.1777501,1394.197638,252.9156989,1369.70093,320.7525077,1272.490401,249.9663447,1340.526143,593.1079281,869.0226263,275.2965455,67.80693054,10,250,940,1200,298,0.501893219,16777216,569373.4143,934674,15497.70329,31293.14346,739.0377348,196.05576,736.9287073,194.3404966,88.00417843,3544.77096,4300,777.4852688,193.6320278,129.0372585,4036.011984,4300,113.856537,3991.788594,4300,52.02555524,48.2409115,51.2716475,1301.264621,7.789923315,307,1011,31125,101,1219.101389,1183.191153,30.016,13664.78683,14087.70765,0.464583333,0.499305556,13664.78683,14087.70765,70.93170833,13664.78683,0.464583333,0.499305556,11.90653566,4.15,2.52,69.82,1.7,0.104,10.11,3.04,13.7,1.03,0.035
2/20/2022,25.57,25.3,19.6,77.6,41,32,10203,6194,29829,36023,20.06,96.59,28.383,91.91,5480,998,1229,1320,17.7,116.65,0.912,31122,101,4.39,3.69,1.67,9.75,24,105.3,14331.71567,-0.418825229,-0.022283526,1187.587536,0.361271755,1196.980136,1209.976188,1271.18977,1270.442657,1233.543028,492.7209464,12918.53472,211.1777003,179.5195258,222.0864714,241.2252441,245.6764296,204.4191074,259.2810321,210.8312413,1230.47732,1050.073919,55266.7095,1463.261872,1575.310273,1520.101399,421.7979021,1388.208392,466.872028,1393.710987,997.0553609,1181.934874,1183.389356,1181.353189,1198.675543,1210.929923,1272.391516,1234.567549,1322.075193,1291.573472,296.597764,1010.440832,264.5813629,767.3598774,294.0395995,897.864583,302.5252898,1190.889372,297.7454271,1350.794362,251.9772896,1325.811022,323.7937855,1226.822454,248.8512444,1296.034053,588.707333,839.1254144,274.2646502,67.80693054,10,250,940,1200,298,0.502584136,16777216,599291.3302,934674,14143.1663,31417.3027,705.3609121,191.1643862,702.6331296,189.324564,86.05743095,3426.587845,4300,742.3857213,188.7615651,125.5755416,3904.212485,4300,110.9942377,3865.364524,4300,52.33946026,48.31270965,51.54423734,1241.675269,6.193483432,309,998,31122,101,1230.585417,1193.690069,32.49636806,13919.17073,14354.96044,0.48125,0.484027778,13919.17073,14354.96044,72.11772917,13919.17073,0.48125,0.484027778,12.02570149,17.93,2.52,69.82,1.7,0.104,10.11,3.04,13.7,1.03,0.035
2/21/2022,26.74,26.4,22.84,86.4,55,30,10310,7374,32044,39418,23.78,103.34,28.465,91.8,5476,1006,1228,1320,17.7,127.13,0.916,31075,100,3.61,3.56,4.59,11.76,52,105.3,14263.67326,-0.419129762,-0.017780881,1181.153526,0.362684565,1196.986273,1209.96958,1269.253673,1265.469887,1232.202251,493.8905923,12859.06806,212.6182833,180.1423587,223.4322626,241.3282123,246.2746331,206.4141556,259.1697055,210.9529164,1228.510563,1050.334507,55537,1453.652572,1572.270804,1511.115656,429.5716302,1379.451658,460.9407198,1389.561131,996.1879859,1182.024268,1183.025696,1181.287348,1198.727663,1210.916369,1267.393431,1233.207428,1320.282951,1339.329334,299.3216256,1049.342941,264.9799499,795.4715648,303.0158216,926.6997248,304.2006163,1229.621512,298.6850389,1397.737283,253.3123284,1375.940443,318.9413102,1275.027473,249.499405,1346.337196,592.8696113,871.4455234,275.7342568,67.80693054,10,250,940,1200,298,0.492357709,16777216,630968.1472,934674,15800.98906,30006.32312,757.6222487,200.4526073,755.7187754,198.7091356,89.94249387,3557.129528,4300,797.3594177,198.0985957,131.804385,4048.658598,4300,116.7830689,4001.068379,4300,53.04170238,49.21845417,52.25139547,1334.198413,7.009962831,310,1006,31075,100,1216.009028,1178.646938,33.39075,13799.39324,14236.97249,0.483333333,0.480555556,13799.39324,14236.97249,71.92920139,13799.39324,0.483333333,0.480555556,12.07908156,17.93,2.5204,69.8,1.83,0.113,10.08,3.1,13.56,1.02,0.036
2/22/2022,35.8,35.5,26.9,75.8,61,30,10131,7092,31070,38162,22.7,99.45,28.286,90.54,5321,989,1228,1319,17,122.15,0.906,31221,100,4.46,4.02,0.31,8.79,135,105.3,14205.85908,-0.406718221,-0.014936189,1183.344803,0.360684189,1200.052499,1209.973897,1270.149939,1259.455399,1231.765229,494.2449548,12804.02986,212.198468,179.7708914,222.5612813,240.7831241,245.4267782,205.5585774,259.4117237,211.1774983,1228.386125,1050.074178,49358.02665,1453.303647,1570.034434,1509.255095,427.7385805,1376.116655,465.4258609,1387.757554,997.557354,1186.387464,1186.225232,1181.637206,1202.002138,1211.38873,1261.83078,1233.493026,1319.987106,1317.043614,299.284162,1032.172028,267.4923262,779.5453571,306.9432269,905.805723,303.2427868,1202.8233,297.6776147,1368.939104,253.0162137,1349.109428,318.0115656,1252.267175,250.0928388,1325.128942,592.8734715,857.0946672,275.7936512,67.80693054,10,250,940,1200,298,0.515678753,16777216,662546.8377,934674,15610.60072,31797.53324,735.9118046,198.3588232,734.7498788,196.7184487,88.83740771,3499.222819,4300,773.6387859,196.0724636,130.7663059,3970.430224,4300,115.4366881,3920.391036,4300,53.47006083,49.69790488,52.6723934,1295.915513,6.54490701,312,989,31221,100,1218.075694,1182.223375,33.55498611,13793.89807,14217.09925,0.477083333,0.488194444,13793.89807,14217.09925,71.86348611,13793.89807,0.477083333,0.488194444,12.02573012,8.31,2.5208,69.8,1.83,0.113,10.08,3.1,13.56,1.02,0.036
2/23/2022,37.66,37.4,31.8,85.1,63,30,10157,7195,31116,38311,23.09,99.87,28.262,90.71,5473,991,1232,1320,17.6,122.96,0.911,31023,100,4.62,4.91,8.97,18.5,1120,105.3,14136.49492,-0.408751566,-0.006621398,1185.151724,0.363148179,1201.190264,1209.984222,1275.729746,1263.058316,1239.303083,493.5760112,12741.14444,212.1726066,179.6432584,222.7741708,240.6926346,244.5269504,205.7544484,259.4340974,210.9705036,1228.685466,1049.243867,33032.97681,1458.105149,1557.748186,1510.530864,434.431686,1368.744541,458.5917031,1388.449307,998.3321168,1187.796283,1187.16468,1181.744776,1203.141467,1211.331334,1265.491228,1240.765162,1320.452003,1314.418454,300.0558185,1032.935376,270.1791844,774.4565946,275.5265162,903.3081513,303.3055183,1199.254808,297.4466387,1364.789364,253.2408254,1346.984885,315.5632672,1250.084503,250.4409725,1323.884165,593.7832881,854.7843417,276.254904,67.80693054,10,250,940,1200,298,0.502020228,16777216,692967.8458,934674,15153.53227,31187.19044,736.8366444,197.9277892,736.2252422,196.3455066,89.02733513,3491.460086,4300,774.5031522,195.647096,130.2521025,3960.141897,4300,114.9076661,3907.001569,4300,53.42475338,49.53607592,52.62701448,1297.926274,7.413884521,312,991,31023,100,1221.361111,1186.042646,33.00670833,13743.11038,14163.84684,0.479166667,0.4875,13743.11038,14163.84684,71.4511875,13743.11038,0.479166667,0.4875,11.94210587,8.31,2.5209,69.8,1.83,0.113,10.08,3.1,13.56,1.02,0.036
